filename	subjectGroup	age	sex	Native.language.s.	mySegmentationCond	lang	response	correct_segm	underlying	surface	n.changes	closest_match_just_match	closest.match.length	closest.match.pos	stream	n.attested.sylls	closest_match
399612_210517_100651_55784a54dcf52936bc0bd115ca860833bf4d251a.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	nitu	nitu	0	tu	2	2	abc	1	XXtu
399612_210517_100651_55784a54dcf52936bc0bd115ca860833bf4d251a.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	ti	di	1	ti	2	1	abc	1	ti
399612_210517_100651_55784a54dcf52936bc0bd115ca860833bf4d251a.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	intu	intu	0	tu	2	2	abc	1	XXtu
399612_210517_100703_312720745d92ce8d70ef8b68a64337f197f19bc7.csv	2	31	female	english	continuous	L2	latibo,balapu,ulipu,lapidu,mudibu	0	latibo	latibo	0	la	2	1	abc	2	latiXX
399612_210517_100703_312720745d92ce8d70ef8b68a64337f197f19bc7.csv	2	31	female	english	continuous	L2	latibo,balapu,ulipu,lapidu,mudibu	0	palabu	balapu	2	labu	4	2	cab	3	palabu
399612_210517_100703_312720745d92ce8d70ef8b68a64337f197f19bc7.csv	2	31	female	english	continuous	L2	latibo,balapu,ulipu,lapidu,mudibu	0	labitu	lapidu	2	labi	4	1	cab	3	labitu
399612_210517_100703_312720745d92ce8d70ef8b68a64337f197f19bc7.csv	2	31	female	english	continuous	L2	latibo,balapu,ulipu,lapidu,mudibu	0	labido	lapidu	2	labi	4	1	cab	3	labido
399612_210517_100703_312720745d92ce8d70ef8b68a64337f197f19bc7.csv	2	31	female	english	continuous	L2	latibo,balapu,ulipu,lapidu,mudibu	0	mutibu	mudibu	1	tibu	4	2	cab	2	XXtibu
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	do	to	1	do	2	1	abc	1	do
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	da	da	0	da	2	1	abc	1	da
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	roki	roki	0	ro	2	1	bca	1	roXX
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	kola	kola	0	la	2	2	bca	1	XXla
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	doda	toda	1	doda	4	1	cab	2	doda
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	gola	gola	0	gola	4	1	abc	2	gola
399612_210517_100738_1ac96d6ef2ef26292903ab6fbb56ce0100ce1d3c.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_100811_25f6b28ceb83d053fcfdea895231499400791f23.csv	2	37	male	english	continuous	L2	mama,doobie	0.5	tubi	dubi	1	tu	2	1	abc	2	tubi
399612_210517_100811_25f6b28ceb83d053fcfdea895231499400791f23.csv	2	37	male	english	continuous	L2	mama,doobie	0.5	dobi	dubi	1	do	2	1	bca	2	dobi
399612_210517_100818_526b057a8f5f3ee51bbe3cce944c6287396f7875.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	biku	biku	0	biku	4	1	abc	2	biku
399612_210517_100818_526b057a8f5f3ee51bbe3cce944c6287396f7875.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	ti	di	1	ti	2	1	abc	1	ti
399612_210517_100818_526b057a8f5f3ee51bbe3cce944c6287396f7875.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	dala	dala	0	da	2	1	bca	2	dala
399612_210517_100818_526b057a8f5f3ee51bbe3cce944c6287396f7875.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	bi	bi	0	bi	2	1	abc	1	bi
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	buti	puti	1	bu	2	1	abc	2	buti
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	paro	bara	2	pa	2	1	abc	2	paro
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	go	ka	2	go	2	1	bca	1	go
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	jaro	jara	1	ro	2	2	abc	1	XXro
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	migo	mika	2	go	2	2	bca	1	XXgo
399612_210517_100830_6b87a2835c1a4121c41ebd44c9bd29367aeb9f33.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	daro	tara	2	daro	4	1	abc	2	daro
399612_210517_100834_873bf6b7acef2503d9ab37c7d260f60d4e1fac27.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_210517_100834_873bf6b7acef2503d9ab37c7d260f60d4e1fac27.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	pidola	pidola	0	pi	2	1	abc	3	pidola
399612_210517_100834_873bf6b7acef2503d9ab37c7d260f60d4e1fac27.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	kuti	guti	1	kuti	4	1	abc	2	kuti
399612_210517_100834_873bf6b7acef2503d9ab37c7d260f60d4e1fac27.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	pigoti	biguti	2	pigo	4	1	abc	3	pigoti
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	jago	jaga	1	go	2	2	bca	1	XXgo
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	papi	papi	0	papi	4	1	cab	2	papi
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	gola	kola	1	gola	4	1	abc	2	gola
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	goka	koka	1	go	2	1	bca	1	goXX
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	jaoigo	jaoiga	1	go	2	3	bca	1	XXXXgo
399612_210517_100847_b183f439b08c298af22519b16bdcd4cace0b998c.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	go	go	0	go	2	1	bca	1	go
399612_210517_100850_f0f83ff57b2be62ce01996990a054715b7633007.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	pigoda	pikata	3	pigo	4	1	abc	3	pigoda
399612_210517_100850_f0f83ff57b2be62ce01996990a054715b7633007.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	bikulu	pikulu	1	biku	4	1	abc	2	bikuXX
399612_210517_100850_f0f83ff57b2be62ce01996990a054715b7633007.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	figoda	fikata	3	go	2	2	bca	2	XXgoda
399612_210517_100907_7cc673c9a133cac2e32b584b5233eeab1905043e.csv	2	22	male	English	continuous	L2	nala,puppy,to,pottie,kan,te	0	nala	nala	0	la	2	2	abc	1	XXla
399612_210517_100907_7cc673c9a133cac2e32b584b5233eeab1905043e.csv	2	22	male	English	continuous	L2	nala,puppy,to,pottie,kan,te	0	bupi	pupi	1	bu	2	1	abc	2	bupi
399612_210517_100907_7cc673c9a133cac2e32b584b5233eeab1905043e.csv	2	22	male	English	continuous	L2	nala,puppy,to,pottie,kan,te	0	do	to	1	do	2	1	bca	1	do
399612_210517_100907_7cc673c9a133cac2e32b584b5233eeab1905043e.csv	2	22	male	English	continuous	L2	nala,puppy,to,pottie,kan,te	0	poti	poti	0	ti	2	2	abc	1	XXti
399612_210517_100907_7cc673c9a133cac2e32b584b5233eeab1905043e.csv	2	22	male	English	continuous	L2	nala,puppy,to,pottie,kan,te	0	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	robi	rabi	1	robi	4	1	cab	2	robi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	morobi	morabi	1	robi	4	2	cab	2	XXrobi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	turobi	turabi	1	robi	4	2	cab	3	turobi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kurobi	kurabi	1	robi	4	2	cab	3	kurobi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	tumorobi	tumorabi	1	robi	4	3	cab	3	tuXXrobi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kumorobi	kumorabi	1	robi	4	3	cab	3	kuXXrobi
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	goku	kuku	2	go	2	1	bca	2	goku
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kugo	kuku	2	ku	2	1	bca	2	kugo
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	dotu	tutu	2	do	2	1	bca	2	dotu
399612_210517_100915_29fca02080cd0615d9ba2922236157d365d06cd1.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	tudo	tutu	2	tu	2	1	abc	2	tudo
399612_210517_100939_c7bab061e47fe0d21892bd721466eda1960634f9.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_100939_c7bab061e47fe0d21892bd721466eda1960634f9.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	dopi	topi	1	do	2	1	abc	2	dopi
399612_210517_100939_c7bab061e47fe0d21892bd721466eda1960634f9.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	bibu	bipu	1	bi	2	1	bca	2	bibu
399612_210517_100939_c7bab061e47fe0d21892bd721466eda1960634f9.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	tipi	tipi	0	ti	2	1	abc	2	tipi
399612_210517_100939_c7bab061e47fe0d21892bd721466eda1960634f9.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	tu	tu	0	tu	2	1	abc	1	tu
399612_210517_101012_94e8601f6af2898b79a3eca53cbb5f7cae43132a.csv	2	23	female	English	continuous	L2	bolakay,2d2,bo2	0.5	botu	botu	0	tu	2	2	abc	1	XXtu
399612_210517_101030_6345c289852d304bb858e9ade0d595cf955ffe29.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	titula	ditula	1	ti	2	1	abc	3	titula
399612_210517_101030_6345c289852d304bb858e9ade0d595cf955ffe29.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	pigola	pikula	2	pigola	6	1	cab	3	pigola
399612_210517_101030_6345c289852d304bb858e9ade0d595cf955ffe29.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	zisula	zisula	0	la	2	3	bca	1	XXXXla
399612_210517_101041_3efc524dbef7fd31665f679b67d3028f34180f80.csv	2	21	male	ENGLISH	continuous	L2	iputitu,two	0.25	tu	tu	0	tu	2	1	abc	1	tu
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	daropi	darapi	1	daropi	6	1	bca	3	daropi
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	ti	di	1	ti	2	1	abc	1	ti
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	da	da	0	da	2	1	bca	1	da
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	kapigola	kapigala	1	pigola	6	2	abc	3	XXpigola
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	dagobu	dakabu	2	da	2	1	bca	3	dagobu
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	parobi	barabi	2	robi	4	2	cab	3	parobi
399612_210517_101044_4abc9e3ee2bd7fa6cc96553589d40cda8cd9c856.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	bu	bu	0	bu	2	1	abc	1	bu
399612_210517_101048_d95f0021c1bd22d82a77439966f17f876f57efc1.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	bi	bi	0	bi	2	1	abc	1	bi
399612_210517_101048_d95f0021c1bd22d82a77439966f17f876f57efc1.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	go	ko	1	go	2	1	bca	1	go
399612_210517_101048_d95f0021c1bd22d82a77439966f17f876f57efc1.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_101048_d95f0021c1bd22d82a77439966f17f876f57efc1.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	pa	pa	0	pa	2	1	abc	1	pa
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	tibudaropi	tibudarapi	1	daropi	6	3	abc	5	tibudaropi
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	pabikugolaki	pabikugolaki	0	pabikugola	10	1	abc	5	pabikugolaXX
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	tibu	tibu	0	tibu	4	1	abc	2	tibu
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	daropi	darapi	1	daropi	6	1	abc	3	daropi
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	pobi	pobi	0	bi	2	2	bca	1	XXbi
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	gola	gola	0	gola	4	1	abc	2	gola
399612_210517_101049_31e88984971b847b1c2a2d704ce1553ca1c0c674.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	pabi	pabi	0	pabi	4	1	abc	2	pabi
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	biku	piku	1	biku	4	1	abc	2	biku
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	kubi	kuvi	1	ku	2	1	bca	2	kubi
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	dala	tala	1	da	2	1	bca	2	dala
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	kubidopa	kuvitapa	3	dopa	4	3	abc	4	kubidopa
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	kukidopa	kukitapa	2	dopa	4	3	abc	3	kuXXdopa
399612_210517_101110_804d83556e4691383254c1a91df19c7565db7b97.csv	2	19	male	english telugu	continuous	L2	piku chuvi thala chuvithapa chucithapa piku chuvithala chuvithapa chuvithapa	1	kubidala	kuvitala	2	ku	2	1	bca	4	kubidala
399612_210517_101143_0a91a4f0be97bf44aa9e7ecc9e03600df0ea26f5.csv	1	27	male	ENGLISH	continuous	L1	marti gola buta	0.25	gola	gola	0	gola	4	1	abc	2	gola
399612_210517_101143_0a91a4f0be97bf44aa9e7ecc9e03600df0ea26f5.csv	1	27	male	ENGLISH	continuous	L1	marti gola buta	0.25	budo	buta	2	budo	4	1	abc	2	budo
399612_210517_101201_0e335a2e6bcd07eaf32c06cd9a1a7c2e794601ee.csv	2	71	male	english	continuous	L2	dabroobitalooki,bkuti2,golabi	0.5	golabi	golabi	0	golabi	6	1	bca	3	golabi
399612_210517_101335_80c068a5c234dcab281669a7a7edba894fe93040.csv	1	44	male	English	continuous	L1	rapi papi cola tuti tuda	0	ropi	rapi	1	ropi	4	1	abc	2	ropi
399612_210517_101335_80c068a5c234dcab281669a7a7edba894fe93040.csv	1	44	male	English	continuous	L1	rapi papi cola tuti tuda	0	pabi	papi	1	pabi	4	1	abc	2	pabi
399612_210517_101335_80c068a5c234dcab281669a7a7edba894fe93040.csv	1	44	male	English	continuous	L1	rapi papi cola tuti tuda	0	gola	kola	1	gola	4	1	abc	2	gola
399612_210517_101335_80c068a5c234dcab281669a7a7edba894fe93040.csv	1	44	male	English	continuous	L1	rapi papi cola tuti tuda	0	tuti	tuti	0	tuti	4	1	cab	2	tuti
399612_210517_101335_80c068a5c234dcab281669a7a7edba894fe93040.csv	1	44	male	English	continuous	L1	rapi papi cola tuti tuda	0	tuda	tuda	0	tuda	4	1	cab	2	tuda
399612_210517_101347_6b48aafb4a51e6f84d68dcc0baf2b78325f9ff84.csv	1	27	male	TELUGU	continuous	L1	b2b time but it	0.5	timi	timi	0	ti	2	1	abc	1	tiXX
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	dofatu	dofatu	0	do	2	1	bca	2	doXXtu
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	dorobu	dorabu	1	robu	4	2	cab	3	dorobu
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	kitupi	kitupi	0	tu	2	2	abc	2	XXtupi
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	kitudo	kitudu	1	tu	2	2	abc	2	XXtudo
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	kutibu	kutibu	0	kutibu	6	1	bca	3	kutibu
399612_210517_101606_e69047345619674f862f2df4f98697a275b5f041.csv	2	36	female	ENGLISH	continuous	L2	do phathu ,do rabu,khithu pi,khithu du,khuti bu,do	0.25	do	do	0	do	2	1	bca	1	do
399612_210518_003412_5df3ea31af9d16e177e9ec1a60f84e25d93fb48d.csv	2	28	female	India	continuous	L2	bekubitopa	0.25	pikubidopa	bikubitopa	2	dopa	4	4	abc	5	pikubidopa
399612_210518_003412_5df3ea31af9d16e177e9ec1a60f84e25d93fb48d.csv	2	28	female	India	continuous	L2	bekubitopa	0.25	bikupidopa	bikubitopa	2	biku	4	1	abc	5	bikupidopa
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	pa	pa	0	pa	2	1	abc	1	pa
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	pi	pi	0	pi	2	1	abc	1	pi
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	da	da	0	da	2	1	abc	1	da
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	bi	bi	0	bi	2	1	bca	1	bi
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	ti	ti	0	ti	2	1	abc	1	ti
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	tu	tu	0	tu	2	1	abc	1	tu
399612_210524_062847_a17c65074d5d6ff1c2c9b729e0fa2426106014b5.csv	1	26	male	English	continuous	L1	pa pe pu pur da de du der ba be bi bur ta te tu tur tar a e u o bar bie bu	0.75	bu	bu	0	bu	2	1	bca	1	bu
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	ti	ti	0	ti	2	1	abc	1	ti
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	papa	papa	0	pa	2	1	abc	1	papa
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	pi	pi	0	pi	2	1	abc	1	pi
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	tu	tu	0	tu	2	1	abc	1	tu
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	pabi	papi	1	pabi	4	1	abc	2	pabi
